customer_id,tenure_months,monthly_spend,monthly_usage_gb,call_minutes,message_count,days_since_last_payment,complaints_count,is_churned,tenure_bucket,usage_per_spend,payment_recency_bucket,plan_premium,plan_standard
CUS0007612,21.0,18.34,12.68,311,154,46,3,1,"(12, 24]",0.6913849509269356,"(30, 60]",False,False
CUS0000803,19.0,44.93,0.0,414,79,12,0,0,"(12, 24]",0.0,"(7, 30]",False,True
CUS0001760,57.0,45.84,15.62,805,28,23,1,0,"(48, 72]",0.3407504363001745,"(7, 30]",False,True
CUS0004892,17.0,11.4,16.93,579,168,15,1,0,"(12, 24]",1.4850877192982455,"(7, 30]",False,False
CUS0002676,25.0,18.54,10.34,518,289,40,1,0,"(24, 48]",0.557713052858684,"(30, 60]",False,False
CUS0003698,13.0,32.83,6.13,236,246,74,0,0,"(12, 24]",0.18671946390496497,,False,True
CUS0006827,20.0,86.63,5.3,694,271,4,0,0,"(12, 24]",0.06117972988572088,"(-1, 7]",True,False
CUS0003801,44.0,75.24,7.94,715,105,62,4,1,"(24, 48]",0.1055289739500266,,True,False
CUS0003544,5.0,33.74,14.26,106,114,35,0,0,"(0, 6]",0.4226437462951985,"(30, 60]",False,True
CUS0004389,26.0,37.13,0.5,623,110,38,0,0,"(24, 48]",0.013466199838405602,"(30, 60]",False,True
CUS0007891,56.0,11.82,6.84,428,51,12,0,1,"(48, 72]",0.5786802030456852,"(7, 30]",False,False
CUS0005069,69.0,11.92,5.18,604,189,3,2,0,"(48, 72]",0.4345637583892617,"(-1, 7]",False,False
CUS0001469,10.0,59.09,8.218195789745577,255,175,72,0,0,"(6, 12]",0.13907929920029746,,False,True
CUS0004495,55.0,110.66,7.97,923,274,10,4,0,"(48, 72]",0.07202241098861377,"(7, 30]",True,False
CUS0002684,60.0,19.91,0.0,398,90,4,4,0,"(48, 72]",0.0,"(-1, 7]",False,False
CUS0005130,20.0,106.8,1.14,268,168,23,2,0,"(12, 24]",0.010674157303370785,"(7, 30]",True,False
CUS0006197,71.0,34.19,8.32,628,224,13,0,0,"(48, 72]",0.24334600760456276,"(7, 30]",False,True
CUS0004610,32.0,11.26,7.73,56,197,29,0,0,"(24, 48]",0.6865008880994672,"(7, 30]",False,False
CUS0002571,2.0,43.43,9.69,395,77,67,0,0,"(0, 6]",0.22311766060326962,,False,True
CUS0004707,41.0,23.84,8.29,183,150,18,0,0,"(24, 48]",0.34773489932885904,"(7, 30]",False,False
CUS0000391,21.0,40.36,8.97,661,117,86,3,0,"(12, 24]",0.22224975222993065,,False,True
CUS0006400,22.0,11.94,14.21,838,148,9,0,0,"(12, 24]",1.1901172529313233,"(7, 30]",False,False
CUS0007383,26.0,24.13,2.29,277,134,12,0,0,"(24, 48]",0.0949026108578533,"(7, 30]",False,False
CUS0006425,21.0,13.75,8.82,70,126,5,2,0,"(12, 24]",0.6414545454545455,"(-1, 7]",False,False
CUS0002733,72.0,112.84,11.62,546,41,11,0,0,"(48, 72]",0.10297766749379651,"(7, 30]",True,False
CUS0002918,7.0,56.61,9.99,951,255,24,0,0,"(6, 12]",0.17647058823529413,"(7, 30]",False,True
CUS0001263,58.0,55.52662624177525,5.46,740,207,64,1,0,"(48, 72]",0.098331203776472,,True,False
CUS0001799,18.0,15.92,9.43,367,237,1,0,1,"(12, 24]",0.5923366834170855,"(-1, 7]",False,False
CUS0004203,68.0,94.99,8.09,173,72,2,0,0,"(48, 72]",0.08516685966943889,"(-1, 7]",True,False
CUS0001615,50.0,53.08,3.9,844,300,34,2,1,"(48, 72]",0.073474001507159,"(30, 60]",False,True
CUS0005192,6.0,84.19,19.39,415,299,43,2,0,"(0, 6]",0.23031238864473216,"(30, 60]",True,False
CUS0001693,14.0,55.52662624177525,13.38,698,214,12,0,0,"(12, 24]",0.24096547738629956,"(7, 30]",True,False
CUS0007999,35.0,18.87,11.87,522,249,49,0,0,"(24, 48]",0.6290408055113936,"(30, 60]",False,False
CUS0005650,62.0,60.27,9.82,397,248,15,3,0,"(48, 72]",0.16293346606935458,"(7, 30]",False,True
CUS0004001,7.0,14.51,15.42,241,297,13,0,0,"(6, 12]",1.0627153687112336,"(7, 30]",False,False
CUS0007844,20.0,15.0,6.41,938,60,41,0,0,"(12, 24]",0.42733333333333334,"(30, 60]",False,False
CUS0001548,1.0,67.7,12.17,766,228,54,4,1,"(0, 6]",0.1797636632200886,"(30, 60]",True,False
CUS0005780,10.0,44.87,4.59,319,86,40,2,0,"(6, 12]",0.10229552039224427,"(30, 60]",False,True
CUS0007380,13.0,84.88,17.24,721,230,9,0,0,"(12, 24]",0.20311027332704995,"(7, 30]",True,False
CUS0005138,41.0,39.44,5.5,747,261,28,2,0,"(24, 48]",0.1394523326572008,"(7, 30]",False,True
CUS0001407,54.0,56.53,1.91,853,270,33,0,0,"(48, 72]",0.033787369538298244,"(30, 60]",False,True
CUS0005002,22.0,19.44,2.31,446,268,49,2,1,"(12, 24]",0.11882716049382716,"(30, 60]",False,False
CUS0001018,3.0,39.81,7.75,395,117,23,0,0,"(0, 6]",0.19467470484802812,"(7, 30]",False,True
CUS0002479,10.0,13.31,4.61,60,119,23,1,0,"(6, 12]",0.34635612321562737,"(7, 30]",False,False
CUS0000746,4.0,26.3,5.05,785,92,14,2,1,"(0, 6]",0.19201520912547526,"(7, 30]",False,False
CUS0006365,38.0,30.83,6.5,685,300,8,1,0,"(24, 48]",0.2108336036328252,"(7, 30]",False,True
CUS0007142,10.0,119.87,14.97,643,83,24,0,0,"(6, 12]",0.12488529240010011,"(7, 30]",True,False
CUS0004843,40.0,61.74,0.0,647,100,11,1,0,"(24, 48]",0.0,"(7, 30]",False,True
CUS0005055,16.0,32.98,12.07,406,195,7,0,0,"(12, 24]",0.365979381443299,"(-1, 7]",False,True
CUS0003982,47.0,14.94,16.28,844,170,24,0,0,"(24, 48]",1.0896921017402945,"(7, 30]",False,False
CUS0007278,5.0,55.52662624177525,7.35,955,299,34,0,0,"(0, 6]",0.1323689281606354,"(30, 60]",False,True
CUS0001936,34.0,34.39,8.92,313,115,50,3,0,"(24, 48]",0.25937772608316373,"(30, 60]",False,True
CUS0007540,42.0,68.54,13.35,199,200,35,2,0,"(24, 48]",0.19477677268748175,"(30, 60]",False,True
CUS0003451,33.0,114.09,0.0,903,25,39,1,0,"(24, 48]",0.0,"(30, 60]",True,False
CUS0007786,29.0,15.82,6.35,75,254,45,0,0,"(24, 48]",0.4013906447534766,"(30, 60]",False,False
CUS0007598,52.0,29.83,13.75,842,11,47,1,0,"(48, 72]",0.4609453570231311,"(30, 60]",False,False
CUS0005353,25.0,53.42,9.69,300,243,13,2,0,"(24, 48]",0.1813927368026956,"(7, 30]",False,True
CUS0006431,40.0,26.84,12.5,954,58,84,0,0,"(24, 48]",0.46572280178837555,,False,False
CUS0007089,45.0,15.69,1.13,442,82,6,0,0,"(24, 48]",0.07202039515615041,"(-1, 7]",False,False
CUS0004850,41.0,66.76,15.05,849,170,5,4,1,"(24, 48]",0.225434391851408,"(-1, 7]",True,False
CUS0004715,3.0,86.76,4.73,495,293,25,1,0,"(0, 6]",0.05451821115721531,"(7, 30]",True,False
CUS0005559,31.0,55.52662624177525,0.0,550,153,10,3,0,"(24, 48]",0.0,"(7, 30]",False,False
CUS0004192,32.0,60.61,3.32,454,131,20,4,1,"(24, 48]",0.05477643953143046,"(7, 30]",True,False
CUS0007300,44.0,17.44,3.0,425,184,48,0,1,"(24, 48]",0.1720183486238532,"(30, 60]",False,False
CUS0004481,12.0,16.9,8.26,538,120,71,0,0,"(6, 12]",0.4887573964497042,,False,False
CUS0002358,54.0,29.04,8.218195789745577,442,291,5,2,0,"(48, 72]",0.28299572278738216,"(-1, 7]",False,False
CUS0007126,48.0,19.19,10.8,570,48,56,0,0,"(24, 48]",0.5627931214174049,"(30, 60]",False,False
CUS0001370,13.0,20.28,4.45,759,95,41,0,1,"(12, 24]",0.21942800788954633,"(30, 60]",False,False
CUS0004836,49.0,29.13,8.218195789745577,54,19,8,0,0,"(48, 72]",0.2821213796685746,"(7, 30]",False,False
CUS0003472,7.0,61.08,7.32,331,136,32,2,0,"(6, 12]",0.11984282907662083,"(30, 60]",True,False
CUS0007952,49.0,24.23,5.87,686,91,32,0,0,"(48, 72]",0.2422616591002889,"(30, 60]",False,False
CUS0007231,52.0,41.96,4.81,991,274,21,0,0,"(48, 72]",0.1146329837940896,"(7, 30]",False,True
CUS0005276,5.0,64.02,12.97,73,34,35,0,0,"(0, 6]",0.2025929397063418,"(30, 60]",False,True
CUS0001801,46.0,11.87,8.0,436,197,70,2,0,"(24, 48]",0.6739679865206403,,False,False
CUS0001252,72.0,28.24,8.9,557,155,32,0,0,"(48, 72]",0.31515580736543913,"(30, 60]",False,False
CUS0004080,34.0,26.9,2.56,17,104,62,0,1,"(24, 48]",0.09516728624535317,,False,False
CUS0000741,24.0,53.49,1.56,481,73,57,2,1,"(12, 24]",0.029164329781267526,"(30, 60]",False,True
CUS0000750,30.0,61.45,8.218195789745577,604,31,27,1,1,"(24, 48]",0.13373792985753583,"(7, 30]",False,True
CUS0000715,41.0,13.91,11.89,481,166,43,0,1,"(24, 48]",0.8547807332854063,"(30, 60]",False,False
CUS0005117,60.0,91.14,11.04,559,151,35,0,0,"(48, 72]",0.12113232389730084,"(30, 60]",True,False
CUS0004186,58.0,60.28,3.14,679,51,14,1,0,"(48, 72]",0.05209024552090245,"(7, 30]",False,True
CUS0005202,24.0,57.77,3.61,824,273,25,3,0,"(12, 24]",0.0624891812359356,"(7, 30]",False,True
CUS0004392,8.0,10.64,7.35,382,86,0,2,0,"(6, 12]",0.6907894736842105,"(-1, 7]",False,False
CUS0004935,3.0,69.3,10.92,992,118,63,0,0,"(0, 6]",0.1575757575757576,,True,False
CUS0002911,66.0,11.93,11.13,254,49,23,0,0,"(48, 72]",0.9329421626152558,"(7, 30]",False,False
CUS0006979,26.0,11.25,4.26,102,9,46,0,0,"(24, 48]",0.37866666666666665,"(30, 60]",False,False
CUS0000067,35.0,16.11,11.71,928,252,66,1,0,"(24, 48]",0.7268777157045314,,False,False
CUS0006044,14.0,56.79,2.32,315,97,23,0,0,"(12, 24]",0.04085226272231026,"(7, 30]",False,True
CUS0007522,59.0,85.7,0.1,326,224,18,0,0,"(48, 72]",0.0011668611435239208,"(7, 30]",True,False
CUS0004440,40.0,16.72,0.69,372,10,23,0,1,"(24, 48]",0.04126794258373206,"(7, 30]",False,False
CUS0003922,64.0,12.25,14.85,701,163,36,1,0,"(48, 72]",1.2122448979591836,"(30, 60]",False,False
CUS0005829,56.0,52.82,5.66,955,254,32,2,0,"(48, 72]",0.10715638015903067,"(30, 60]",False,True
CUS0006257,38.0,57.07,12.01,561,289,0,3,1,"(24, 48]",0.2104433152269143,"(-1, 7]",False,True
CUS0001491,58.0,72.89,6.09,359,242,16,3,0,"(48, 72]",0.08355055563177391,"(7, 30]",True,False
CUS0006966,42.0,55.52662624177525,10.24,765,76,12,3,1,"(24, 48]",0.18441603052583763,"(7, 30]",False,False
CUS0000476,58.0,14.08,13.43,624,7,2,4,0,"(48, 72]",0.9538352272727273,"(-1, 7]",False,False
CUS0006288,18.0,21.58,19.71,244,179,25,7,1,"(12, 24]",0.9133456904541243,"(7, 30]",False,False
CUS0003921,5.0,14.37,15.22,506,237,1,3,0,"(0, 6]",1.059151009046625,"(-1, 7]",False,False
CUS0003040,17.0,11.24,27.87,733,231,2,0,0,"(12, 24]",2.4795373665480427,"(-1, 7]",False,False
CUS0003135,13.0,22.65,0.0,66,72,26,1,0,"(12, 24]",0.0,"(7, 30]",False,False
CUS0004033,61.0,16.1,0.04,908,157,43,1,0,"(48, 72]",0.0024844720496894407,"(30, 60]",False,False
CUS0004426,36.0,37.29,4.85,949,89,25,0,0,"(24, 48]",0.1300616787342451,"(7, 30]",False,True
CUS0003264,53.0,43.63885951963101,0.0,251,190,23,0,0,"(48, 72]",0.0,"(7, 30]",False,True
CUS0000123,72.0,66.51,14.3,614,283,31,2,0,"(48, 72]",0.21500526236656142,"(30, 60]",False,True
CUS0005693,19.0,64.66,15.03,964,2,5,2,1,"(12, 24]",0.23244664398391587,"(-1, 7]",True,False
CUS0003175,48.0,24.27,3.12,215,257,14,0,0,"(24, 48]",0.12855377008652658,"(7, 30]",False,False
CUS0004708,33.0,46.03,6.99,764,232,25,3,1,"(24, 48]",0.15185748424940257,"(7, 30]",False,True
CUS0000965,29.0,61.78,17.64,304,258,24,3,0,"(24, 48]",0.2855292975072839,"(7, 30]",False,True
CUS0002665,72.0,23.28,14.24,209,250,0,1,0,"(48, 72]",0.6116838487972508,"(-1, 7]",False,False
CUS0002167,55.0,14.88,4.58,645,129,34,1,0,"(48, 72]",0.3077956989247312,"(30, 60]",False,False
CUS0001473,42.0,55.52662624177525,9.82,497,208,17,3,0,"(24, 48]",0.17685209177380132,"(7, 30]",False,True
CUS0002887,1.0,25.46,1.71,345,14,48,1,1,"(0, 6]",0.06716417910447761,"(30, 60]",False,False
CUS0000347,62.0,47.62,0.0,901,223,3,5,0,"(48, 72]",0.0,"(-1, 7]",False,True
CUS0005932,4.0,22.34,14.9,346,280,8,0,0,"(0, 6]",0.666965085049239,"(7, 30]",False,False
CUS0002302,51.0,17.85,3.08,763,50,18,0,1,"(48, 72]",0.17254901960784313,"(7, 30]",False,False
CUS0004454,14.0,68.17,8.23,557,252,53,0,0,"(12, 24]",0.12072759278274901,"(30, 60]",False,True
CUS0007688,7.0,22.78,21.99,897,279,14,4,1,"(6, 12]",0.9653204565408252,"(7, 30]",False,False
CUS0007694,37.0,85.44,4.25,177,27,49,0,0,"(24, 48]",0.049742509363295884,"(30, 60]",True,False
CUS0007026,30.0,55.52662624177525,17.76,571,210,13,0,0,"(24, 48]",0.31984655294324965,"(7, 30]",False,False
CUS0003164,33.0,13.67,15.25,405,6,25,1,0,"(24, 48]",1.1155815654718362,"(7, 30]",False,False
CUS0004144,59.0,62.39,11.75,545,154,10,5,0,"(48, 72]",0.18833146337554096,"(7, 30]",False,True
CUS0003885,28.0,48.7,14.11,572,247,42,0,0,"(24, 48]",0.28973305954825457,"(30, 60]",False,True
CUS0007190,41.0,49.81,9.56,854,211,24,0,0,"(24, 48]",0.19192933145954627,"(7, 30]",False,True
CUS0001727,51.0,19.36,7.22,487,11,30,0,0,"(48, 72]",0.37293388429752067,"(7, 30]",False,False
CUS0005139,9.0,100.34,9.51,147,25,65,1,0,"(6, 12]",0.09477775563085508,,True,False
CUS0003940,27.0,67.35,7.19,123,206,26,3,0,"(24, 48]",0.10675575352635487,"(7, 30]",False,True
CUS0004204,17.0,19.57,0.0,124,186,49,2,1,"(12, 24]",0.0,"(30, 60]",False,False
CUS0002875,35.0,11.62,0.0,424,129,35,1,0,"(24, 48]",0.0,"(30, 60]",False,False
CUS0007851,23.0,56.7,8.36,353,54,10,0,0,"(12, 24]",0.14744268077601408,"(7, 30]",False,True
CUS0004679,32.0,106.03,7.71,232,224,60,1,1,"(24, 48]",0.07271526926341601,"(30, 60]",True,False
CUS0005967,60.0,14.19,4.98,367,259,87,0,1,"(48, 72]",0.3509513742071882,,False,False
CUS0003443,40.0,108.53,18.4,630,236,33,0,0,"(24, 48]",0.16953837648576428,"(30, 60]",True,False
CUS0006641,69.0,39.94,5.04,894,232,38,1,0,"(48, 72]",0.12618928392588885,"(30, 60]",False,True
CUS0006275,48.0,113.27,8.68,323,90,40,0,0,"(24, 48]",0.07663105853270946,"(30, 60]",True,False
CUS0000888,46.0,43.44,9.63,914,17,9,0,0,"(24, 48]",0.2216850828729282,"(7, 30]",False,True
CUS0001990,43.0,69.08,16.19,566,172,26,3,1,"(24, 48]",0.23436595251881878,"(7, 30]",True,False
CUS0006450,42.0,16.52,9.26,426,177,12,2,0,"(24, 48]",0.5605326876513317,"(7, 30]",False,False
CUS0003133,53.0,29.97,8.218195789745577,324,113,49,2,0,"(48, 72]",0.2742140737319178,"(30, 60]",False,False
CUS0005537,18.0,22.6,0.0,694,189,3,0,0,"(12, 24]",0.0,"(-1, 7]",False,False
CUS0000752,18.0,11.29,8.218195789745577,270,297,3,0,0,"(12, 24]",0.7279181390385808,"(-1, 7]",False,False
CUS0006420,26.0,69.97,4.14,570,38,6,0,0,"(24, 48]",0.05916821494926397,"(-1, 7]",True,False
CUS0002552,53.0,14.67,8.49,309,163,20,0,0,"(48, 72]",0.5787321063394684,"(7, 30]",False,False
CUS0000116,68.0,21.39,2.76,984,95,26,2,0,"(48, 72]",0.12903225806451613,"(7, 30]",False,False
CUS0000530,1.0,78.67,8.48,901,266,8,1,1,"(0, 6]",0.10779204271005466,"(7, 30]",True,False
CUS0007876,67.0,10.23,11.32,717,220,0,0,0,"(48, 72]",1.1065493646138806,"(-1, 7]",False,False
CUS0001296,1.0,31.65,10.22,284,235,15,0,0,"(0, 6]",0.3229067930489732,"(7, 30]",False,True
CUS0007910,26.0,49.3,6.7,258,275,2,0,0,"(24, 48]",0.1359026369168357,"(-1, 7]",False,True
CUS0007154,26.0,27.33,4.92,54,244,5,0,0,"(24, 48]",0.1800219538968167,"(-1, 7]",False,False
CUS0005646,35.0,28.85,6.13,719,97,40,2,0,"(24, 48]",0.21247833622183707,"(30, 60]",False,False
CUS0004635,14.0,68.15,1.52,803,51,19,0,0,"(12, 24]",0.0223037417461482,"(7, 30]",False,True
CUS0000039,27.0,18.02,4.86,762,85,14,0,0,"(24, 48]",0.26970033296337403,"(7, 30]",False,False
CUS0003937,7.0,38.86,14.02,158,175,15,4,1,"(6, 12]",0.36078229541945445,"(7, 30]",False,True
CUS0002857,56.0,46.53,19.61,744,161,31,1,0,"(48, 72]",0.42144852783150655,"(30, 60]",False,True
CUS0004295,2.0,19.57,3.39,513,262,16,2,1,"(0, 6]",0.17322432294328052,"(7, 30]",False,False
CUS0007798,5.0,35.1,6.06,805,298,13,0,0,"(0, 6]",0.17264957264957262,"(7, 30]",False,True
CUS0006204,67.0,20.5,10.18,198,137,23,2,0,"(48, 72]",0.49658536585365853,"(7, 30]",False,False
CUS0003679,59.0,81.7,9.95,968,276,32,1,0,"(48, 72]",0.12178702570379436,"(30, 60]",True,False
CUS0001509,66.0,18.62,3.04,719,117,1,0,0,"(48, 72]",0.16326530612244897,"(-1, 7]",False,False
CUS0000228,67.0,63.44,5.07,989,42,58,0,0,"(48, 72]",0.07991803278688525,"(30, 60]",True,False
CUS0005375,11.0,25.41,13.78,499,62,0,0,0,"(6, 12]",0.542306178669815,"(-1, 7]",False,False
CUS0005907,13.0,10.92,5.92,910,297,21,0,0,"(12, 24]",0.5421245421245421,"(7, 30]",False,False
CUS0006826,10.0,57.87,0.0,221,256,12,2,1,"(6, 12]",0.0,"(7, 30]",False,True
CUS0000379,26.0,13.87,11.55,691,142,18,1,1,"(24, 48]",0.8327325162220621,"(7, 30]",False,False
CUS0005089,61.0,12.97,12.88,977,64,73,0,0,"(48, 72]",0.9930609097918273,,False,False
CUS0000148,57.0,10.24,4.57,277,159,53,4,1,"(48, 72]",0.4462890625,"(30, 60]",False,False
CUS0003276,45.0,10.44,0.4,642,102,45,1,0,"(24, 48]",0.03831417624521073,"(30, 60]",False,False
CUS0000654,36.0,14.37,3.62,752,137,10,0,0,"(24, 48]",0.25191370911621436,"(7, 30]",False,False
CUS0007186,62.0,15.86,7.64,478,237,22,4,0,"(48, 72]",0.4817150063051702,"(7, 30]",False,False
CUS0005403,26.0,11.8,11.0,734,15,49,0,0,"(24, 48]",0.9322033898305084,"(30, 60]",False,False
CUS0007272,32.0,14.34,3.24,157,229,46,0,1,"(24, 48]",0.22594142259414227,"(30, 60]",False,False
CUS0007185,1.0,26.44,9.5,591,273,10,1,0,"(0, 6]",0.359304084720121,"(7, 30]",False,False
CUS0005000,49.0,33.55,7.89,773,70,17,1,0,"(48, 72]",0.23517138599105814,"(7, 30]",False,True
CUS0000553,6.0,86.04,7.66,583,84,19,1,0,"(0, 6]",0.08902835890283589,"(7, 30]",True,False
CUS0007619,61.0,63.08,8.43,254,155,1,1,0,"(48, 72]",0.1336398224476855,"(-1, 7]",False,True
CUS0001090,51.0,18.05,14.51,641,254,50,1,0,"(48, 72]",0.8038781163434903,"(30, 60]",False,False
CUS0002830,17.0,112.23,5.87,26,80,12,0,0,"(12, 24]",0.052303305711485344,"(7, 30]",True,False
CUS0001210,69.0,61.13,15.18,843,46,16,1,0,"(48, 72]",0.2483232455422869,"(7, 30]",False,True
CUS0003411,46.0,60.27,5.29,786,46,35,0,0,"(24, 48]",0.08777169404347104,"(30, 60]",False,True
CUS0004435,11.0,47.01,3.63,103,55,12,1,0,"(6, 12]",0.07721761327377154,"(7, 30]",False,True
CUS0004364,37.0,13.94,12.37,142,42,0,0,0,"(24, 48]",0.8873744619799139,"(-1, 7]",False,False
CUS0006441,15.0,27.86,3.45,581,153,25,0,1,"(12, 24]",0.12383345297918164,"(7, 30]",False,False
CUS0005623,59.0,40.24,7.23,937,24,4,0,0,"(48, 72]",0.17967196819085487,"(-1, 7]",False,True
CUS0002268,55.0,71.91,10.78,844,173,0,1,0,"(48, 72]",0.14990960923376442,"(-1, 7]",True,False
CUS0002889,9.0,63.89,11.44,960,70,6,0,0,"(6, 12]",0.17905775551729533,"(-1, 7]",False,True
CUS0006546,21.0,68.62,15.46,773,258,9,1,0,"(12, 24]",0.22529874672107258,"(7, 30]",False,True
CUS0000916,51.0,59.77,7.63,639,284,39,1,1,"(48, 72]",0.12765601472310523,"(30, 60]",False,True
CUS0006913,70.0,36.55,0.0,733,237,67,0,0,"(48, 72]",0.0,,False,True
CUS0005748,62.0,69.77,11.38,377,50,28,1,0,"(48, 72]",0.16310735273039992,"(7, 30]",False,True
CUS0000826,48.0,57.01,4.38,368,225,24,3,1,"(24, 48]",0.07682862655674443,"(7, 30]",False,True
CUS0004089,48.0,69.26,4.21,300,233,5,2,1,"(24, 48]",0.06078544614496101,"(-1, 7]",False,True
CUS0001608,15.0,101.84,13.13,993,190,16,1,0,"(12, 24]",0.1289277297721917,"(7, 30]",True,False
CUS0002459,43.0,83.04,18.6,629,248,29,2,0,"(24, 48]",0.2239884393063584,"(7, 30]",True,False
CUS0005855,18.0,112.25,5.51,366,93,15,2,1,"(12, 24]",0.04908685968819599,"(7, 30]",True,False
CUS0006937,23.0,53.91,9.79,645,17,21,1,0,"(12, 24]",0.18159896123168243,"(7, 30]",False,True
CUS0004659,48.0,41.59,13.4,376,107,36,0,0,"(24, 48]",0.32219283481606154,"(30, 60]",False,True
CUS0006907,23.0,28.41,6.13,296,94,0,3,0,"(12, 24]",0.21576909538894756,"(-1, 7]",False,False
CUS0005331,15.0,10.09,1.11,707,46,2,0,0,"(12, 24]",0.11000991080277503,"(-1, 7]",False,False
CUS0006811,11.0,10.18,4.71,15,32,28,0,0,"(6, 12]",0.462671905697446,"(7, 30]",False,False
CUS0007974,19.0,23.27,16.69,999,37,37,2,1,"(12, 24]",0.717232488182209,"(30, 60]",False,False
CUS0004961,3.0,24.91,5.98,884,29,50,0,0,"(0, 6]",0.24006423123243678,"(30, 60]",False,False
CUS0005879,39.0,20.33,12.85,345,59,15,0,0,"(24, 48]",0.632070831283817,"(7, 30]",False,False
CUS0000999,22.0,44.78,8.55,819,77,12,0,0,"(12, 24]",0.19093345243412238,"(7, 30]",False,True
CUS0007874,13.0,117.5,14.42,216,173,15,1,0,"(12, 24]",0.12272340425531915,"(7, 30]",True,False
CUS0000282,49.0,51.48,0.0,606,183,3,1,0,"(48, 72]",0.0,"(-1, 7]",False,True
CUS0002309,30.0,35.67,0.0,575,39,28,0,1,"(24, 48]",0.0,"(7, 30]",False,True
CUS0007306,17.0,79.23,4.05,25,266,45,2,1,"(12, 24]",0.05111700113593336,"(30, 60]",True,False
CUS0006652,36.0,93.58,6.44,1000,85,40,1,0,"(24, 48]",0.06881812353066895,"(30, 60]",True,False
CUS0004795,54.0,69.89,11.18,61,270,3,2,0,"(48, 72]",0.1599656603233653,"(-1, 7]",True,False
CUS0002233,52.0,14.79,9.04,640,99,21,0,0,"(48, 72]",0.6112237998647735,"(7, 30]",False,False
CUS0001490,3.0,18.23,8.19,967,142,13,6,0,"(0, 6]",0.4492594624245748,"(7, 30]",False,False
CUS0004548,47.0,114.67,2.85,618,285,62,0,0,"(24, 48]",0.024853928664864394,,True,False
CUS0000550,70.0,78.5,7.14,485,172,6,0,0,"(48, 72]",0.09095541401273885,"(-1, 7]",True,False
CUS0004627,13.0,45.38,8.218195789745577,751,148,75,0,0,"(12, 24]",0.1810973069578135,,False,True
CUS0006215,36.0,100.04,5.77,973,113,44,1,0,"(24, 48]",0.057676929228308665,"(30, 60]",True,False
CUS0000141,37.0,10.29,14.07,152,285,37,1,0,"(24, 48]",1.3673469387755104,"(30, 60]",False,False
CUS0000678,15.0,61.47,0.0,396,16,7,0,0,"(12, 24]",0.0,"(-1, 7]",True,False
CUS0007827,69.0,77.43,8.218195789745577,281,96,46,5,0,"(48, 72]",0.10613710176605419,"(30, 60]",True,False
CUS0005679,65.0,30.07,8.71,233,120,7,1,0,"(48, 72]",0.28965746591287,"(-1, 7]",False,True
CUS0005102,61.0,116.28,6.84,745,280,42,0,0,"(48, 72]",0.058823529411764705,"(30, 60]",True,False
CUS0007770,37.0,11.93,12.83,991,290,31,2,0,"(24, 48]",1.0754400670578375,"(30, 60]",False,False
CUS0007319,17.0,15.03,8.46,658,26,27,1,0,"(12, 24]",0.5628742514970061,"(7, 30]",False,False
CUS0001126,69.0,55.52662624177525,17.58,140,99,5,2,0,"(48, 72]",0.3166048649066626,"(-1, 7]",False,False
CUS0007543,68.0,43.86,11.7,824,153,2,1,0,"(48, 72]",0.2667578659370725,"(-1, 7]",False,True
CUS0003235,17.0,16.41,6.23,662,263,1,1,0,"(12, 24]",0.3796465569774528,"(-1, 7]",False,False
CUS0003090,21.0,55.94,22.71,216,272,40,2,0,"(12, 24]",0.40597068287450844,"(30, 60]",False,True
CUS0007576,40.0,18.25,5.95,313,288,17,1,0,"(24, 48]",0.32602739726027397,"(7, 30]",False,False
CUS0000548,42.0,15.93,0.0,196,206,0,1,0,"(24, 48]",0.0,"(-1, 7]",False,False
CUS0004883,28.0,47.54,11.85,200,77,70,0,0,"(24, 48]",0.2492637778712663,,False,True
CUS0002292,35.0,18.49,14.74,221,95,44,1,0,"(24, 48]",0.7971876690102759,"(30, 60]",False,False
CUS0000903,63.0,15.04,11.68,998,276,0,5,1,"(48, 72]",0.7765957446808511,"(-1, 7]",False,False
CUS0004646,59.0,34.6,18.22,732,39,8,0,0,"(48, 72]",0.5265895953757225,"(7, 30]",False,True
CUS0007248,49.0,10.99,18.07,56,199,50,2,0,"(48, 72]",1.6442220200181983,"(30, 60]",False,False
CUS0001611,56.0,14.77,15.93,107,246,42,0,0,"(48, 72]",1.078537576167908,"(30, 60]",False,False
CUS0001394,26.0,11.66,0.0,460,139,37,0,0,"(24, 48]",0.0,"(30, 60]",False,False
CUS0001599,36.0,18.43,0.0,779,68,28,0,0,"(24, 48]",0.0,"(7, 30]",False,False
CUS0002602,60.0,26.89,13.08,124,125,46,0,0,"(48, 72]",0.4864261807363332,"(30, 60]",False,False
CUS0007761,10.0,67.16,6.11,826,284,13,1,1,"(6, 12]",0.09097677188802859,"(7, 30]",True,False
CUS0001359,71.0,26.11,6.0,369,96,20,6,1,"(48, 72]",0.2297970126388357,"(7, 30]",False,False
CUS0003268,51.0,15.5,12.66,726,45,0,0,0,"(48, 72]",0.8167741935483871,"(-1, 7]",False,False
CUS0000155,48.0,14.3,8.31,96,254,7,1,0,"(24, 48]",0.5811188811188811,"(-1, 7]",False,False
CUS0003335,34.0,26.27,0.0,741,242,25,1,0,"(24, 48]",0.0,"(7, 30]",False,False
CUS0007103,22.0,42.63,14.1,862,17,20,2,0,"(12, 24]",0.330752990851513,"(7, 30]",False,True
